Time,BTC_Price,ETH _Price,Ripple_Price,Num,Miner's_Revenue,Transaction_Vol,Exchange_Vol,Gold_Price,MSCI_World,Average_Block_Size
2019/8/9,11858.3411,209.8178279,0.295604285,17867487.5,22823177.01,211151931.5,1423908955,1503.5,2135.34,1.156579728
2019/8/10,11303.73056,206.3243793,0.298637821,17869287.5,22285954.37,180122399.3,796863848.4,#N/A,#N/A,0.910549139
2019/8/11,11530.19524,215.7897347,0.302618656,17871212.5,22402406.23,185394290.4,577446710.7,#N/A,#N/A,0.791410216
2019/8/12,11384.69625,210.9724977,0.300392976,17872687.5,19835024.18,104661395.1,1291059873,1501.95,2117.73,1.035999226
2019/8/13,10867.05476,208.5976283,0.296120057,17874825,23339417.34,84492311.64,1666494660,1527.2,2134.54,1.189568873
2019/8/14,10024.37959,186.3818141,0.262105681,17876750,20751478.03,193935252.6,1317218978,1500.35,2086.26,1.13971277
2019/8/15,10310.08587,188.0166365,0.264910924,17878650,20403806.3,280655886.5,1574111186,1517.65,2082.84,1.06614658
2019/8/16,10373.3219,185.5779369,0.261571761,17880400,20175209.24,339458149.8,1077642459,1509.05,2108.5,1.035984742
2019/8/17,10207.15556,185.5476665,0.265468855,17882000,16818757.38,242929696.8,1526187033,#N/A,#N/A,0.996770289
2019/8/18,10331.30998,194.7061621,0.283237344,17883600,16497323.4,91003712.31,923238653.2,#N/A,#N/A,0.949509167
2019/8/19,10884.62977,202.7670351,0.282230614,17885637.5,22512416.21,77572050.19,1023246905,1499.35,2131.81,0.93890562
2019/8/20,10771.39238,196.717822,0.274476717,17885925,21381940.82,171807868.3,1220470930,1502.65,2119.57,1.077213275
2019/8/21,10096.83022,186.4972846,0.26502394,17889137.5,18133519.93,122315070.3,1083045372,1499.65,2135.52,1.188414015
2019/8/22,10119.71452,191.5960932,0.271238568,17891262.5,18244786.74,236246172.9,951158027.8,1498.7,2131.68,1.241886241
2019/8/23,10414.14417,194.6243048,0.27740058,17891450,20303216.62,141841653.5,2130991480,1495.5,2094.63,1.095520869
2019/8/24,10147.08715,191.1143513,0.271987435,17894950,20913191.15,122936632.7,592417288.5,#N/A,#N/A,0.977127281
2019/8/25,10100.35678,186.3244889,0.269426151,17896987.5,20023054.22,117754910.9,576624098.1,#N/A,#N/A,0.804201897
2019/8/26,10362.64347,188.5698054,0.269861028,17898437.5,18051599.15,102865892.8,1311051901,#N/A,2105.22,1.170414139
2019/8/27,10168.22157,186.8832931,0.269316924,17900162.5,17790117.82,189624308.4,1295831267,1531.85,2104.85,1.159739378
2019/8/28,9724.799978,173.1757975,0.256080715,17902275,19285143.44,102638637.4,1050824062,1541.75,2111.92,1.038467139
2019/8/29,9482.311735,168.7358823,0.256537622,17902500,20199158.85,203978693.8,1674298205,1536.65,2133.08,0.995517388
2019/8/30,9577.678823,168.372436,0.255203049,17906237.5,19625872.03,157535719.8,1323718820,1526.55,2138.52,1.0054113
2019/8/31,9605.024461,172.1776099,0.257875467,17908037.5,20380765.55,112305189.3,536730722.7,#N/A,#N/A,0.874326187
2019/9/1,9762.936557,171.2114805,0.256850459,17910300,17386554.18,40437358.65,527581681.5,#N/A,#N/A,0.885620448
2019/9/2,10377.33838,178.5801946,0.261800578,17912125,19567794.84,45179221.48,1189099300,1523.35,2136.58,1.055764356
2019/9/3,10618.78151,179.2336739,0.262974605,17913587.5,22232234.97,153032806.8,1484070470,1532.45,2126.92,1.088154232
2019/9/4,10577.24108,174.7297753,0.25877428,17915562.5,18375693.84,228788746.9,1356552610,1538.8,2149.8,1.177994235
2019/9/5,10580.1847,174.5415397,0.256367174,17917712.5,22456931.63,196753395.6,1706403126,1542.6,2174.27,1.020782558
2019/9/6,10330.84973,169.2307034,0.251729022,17919100,21464687.59,90967493.33,2785938242,1504.95,2178.9,1.091438715
2019/9/7,10494.50696,178.2874944,0.260575927,17921750,20094042.86,210268387.8,920958388.1,#N/A,#N/A,0.92503502
2019/9/8,10407.26566,181.6046403,0.262321262,17924062.5,23644815.68,65192692.24,734442315.9,#N/A,#N/A,0.70717213
2019/9/9,10332.46444,181.3882417,0.258908387,17924625,19160369.49,63124156.14,1233969517,1509.95,2178.41,1.089865103
2019/9/10,10085.95192,179.5958057,0.258313514,17928087.5,23662199.32,133582936.9,1964047353,1494.6,2179.43,0.957443978
2019/9/11,10142.14806,178.0588556,0.254513271,17930150,23997270.5,109189912.1,1425043055,1493.65,2194.42,0.953451777
2019/9/12,10403.35997,180.8465082,0.254211174,17932225,20481339.86,122176795.1,1811962087,1502.95,2201.81,0.979857646
2019/9/13,10345.33875,181.5132595,0.255454178,17934200,19643241.85,114864653.9,926451075.4,1506.3,2205.81,1.069618267
2019/9/14,10363.4529,188.5959505,0.262351216,17935650,20523303.28,95214496.61,550438176.5,#N/A,#N/A,0.903661329
2019/9/15,10306.16967,189.4436084,0.260336585,17938025,19411747.05,55063941.31,465077107.5,#N/A,#N/A,0.867850374
2019/9/16,10257.82276,197.4305357,0.261029238,17939862.5,21460937.09,40801052.22,1523428332,1502.05,2195.88,1.054939294
2019/9/17,10195.61118,209.2875827,0.287028187,17941187.5,19262723.37,107174306.4,1412330121,1499.3,2201.77,1.157712412
2019/9/18,10161.31887,210.7212236,0.314282308,17943737.5,22533478.53,91392243.66,1899700648,1502.2,2201.02,1.069905448
2019/9/19,10268.39263,221.5622011,0.301480622,17945937.5,19373703.71,90728914.37,1263814528,1498.4,2204.67,1.104391142
2019/9/20,10170.12512,217.1955701,0.292787603,17946712.5,19539823.59,157389488.4,1752366741,1504.1,2197.55,1.040262013
2019/9/21,9986.406108,215.5000298,0.289543171,17949650,21079948.12,89963558.47,1297619718,#N/A,#N/A,0.884734271
2019/9/22,10047.01347,211.0518019,0.277227923,17951737.5,21169975.57,69869004.16,552377407.5,#N/A,#N/A,0.850795608
2019/9/23,9692.741048,201.226725,0.267973688,17952225,14647183.8,59501805.67,855073770.2,1519.5,2193.74,1.243719526
2019/9/24,8613.671249,168.4383282,0.235999695,17955250,19220354.79,120001577.2,3139283339,1520.25,2182.07,1.163618121
2019/9/25,8424.157646,169.8466248,0.245604618,17957212.5,17222704.4,491431838.4,2087385265,1530.85,2184.56,1.10453434
2019/9/26,8091.695299,166.3346179,0.243330323,17957787.5,18142040.44,269030045.2,1313285337,1507.05,2183.46,0.970737503
2019/9/27,8186.779639,174.0836541,0.242064854,17960850,13731933.73,286339496,1158429641,1496.15,2175.54,1.0954235
2019/9/28,8201.979013,173.7988804,0.242192552,17962925,16399123.57,167290267.7,580178846.8,#N/A,#N/A,0.887235503
2019/9/29,8064.508062,169.8533349,0.24053058,17963312.5,14292283.47,99366389.5,461412848.7,#N/A,#N/A,0.899054971
2019/9/30,8282.365454,179.5087279,0.256201357,17966175,13436667.52,92992826.7,1032865548,1487.6,2180.02,1.150525392
2019/10/1,8314.55139,176.6351596,0.248965285,17968237.5,15347785.33,173526590,1076885942,1466.1,2158.47,1.120068028
2019/10/2,8362.530732,180.7314246,0.253305601,17968850,15983802.95,170270297.4,753518693.1,1484.05,2121.47,1.005967926
2019/10/3,8254.33991,175.4671133,0.247569867,17971875,15446657.01,91246610.94,941153423.8,1504,2131.36,1.038093102
2019/10/4,8165.686151,176.2040693,0.252901157,17973712.5,15198779.2,116784278.3,734036335,1509.5,2153.83,1.086928381
2019/10/5,8141.633714,176.1848133,0.253784237,17974362.5,16377861.17,92819801.41,375403716,#N/A,#N/A,0.885488658
2019/10/6,7854.609813,169.8549542,0.254568853,17977550,15379216.33,56545050.08,437929223.3,#N/A,#N/A,0.813034282
2019/10/7,8226.023429,181.0015704,0.276931411,17979387.5,15743886.01,100404346.4,858436648.3,1502.15,2151.82,1.005810123
2019/10/8,8190.115121,180.6686698,0.277142112,17979900,17060959.45,144876046.2,951086445.4,1500,2124.15,0.966500944
2019/10/9,8598.331921,194.2291315,0.282198465,17982912.5,14626389.97,68942273.4,1063632109,1503.4,2137.62,1.032391138
2019/10/10,8578.090379,191.5740997,0.271332788,17985087.5,17831123.68,174962381.2,1061857762,1508.2,2150.16,0.968209895
2019/10/11,8289.854029,180.9021725,0.268026531,17985425,17060812.1,113137559.6,940680504.5,1498.35,2179.33,1.017074673
2019/10/12,8323.750144,180.319805,0.273182102,17988612.5,14021139.92,138474726.8,434035291.2,#N/A,#N/A,0.971500256
2019/10/13,8291.250651,181.4745976,0.277975651,17990725,15185999.16,30579541.65,358793113.4,#N/A,#N/A,0.817165204
2019/10/14,8346.368437,186.5206151,0.296535285,17990962.5,14628224.19,65962338.32,1712938625,1494.2,2175.28,1.059371319
2019/10/15,8160.712628,180.2829499,0.288117566,17994187.5,16240085.96,61644447.22,933447813.6,1494.75,2196.61,0.99594732
2019/10/16,8003.855923,174.9956763,0.28442559,17996087.5,14633533.22,86738050,944835135.1,1482.55,2195.35,1.116763881
2019/10/17,8072.489382,177.0702299,0.301782569,17996500,15858419.08,117969721.4,1260759811,1484.45,2201.92,1.09859798
2019/10/18,7959.331994,173.1305787,0.295033866,17999762.5,16329289.22,79993882.94,1046146449,1487.5,2195.28,0.9423605
2019/10/19,7948.477337,171.6131327,0.291050309,18001762.5,14484979.9,94710382.22,393045996.9,#N/A,#N/A,0.968948148
2019/10/20,8213.709039,175.1878466,0.293837621,18002062.5,14984777.03,53229503.88,335445114.1,#N/A,#N/A,0.84529661
2019/10/21,8211.654559,174.1983669,0.292647571,18005362.5,16722180.44,90340986.76,949795298.9,1490.85,2209.34,1.00909334
2019/10/22,8029.205373,171.2616821,0.290481486,18007587.5,17496598.35,78014940.86,996706690.9,1487.45,2204.29,0.959074254
2019/10/23,7458.035857,161.3235584,0.272106563,18009475,17079475.39,89353651.52,1296382266,1494.25,2208.28,0.978411524
2019/10/24,7454.371138,161.0244646,0.277408345,18011112.5,12594197.43,221341213.8,984320293.1,1488.85,2215.64,1.091473233
2019/10/25,8656.655178,181.1619445,0.297712298,18013112.5,13909079.27,75975960.6,1334170238,1504.65,2222.75,1.190200377
2019/10/26,9249.646761,179.7206023,0.294469571,18014500,16769057.92,333681035.1,1256366631,#N/A,#N/A,1.225023579
2019/10/27,9558.156044,184.5724846,0.298888112,18016250,13879519.95,657396445.3,721778043.4,#N/A,#N/A,1.102331948
2019/10/28,9319.178142,182.8142206,0.297500217,18017687.5,16254462.72,290708092.5,1882149479,1505.05,2231.4,1.200985948
2019/10/29,9431.207124,190.8304954,0.302296979,18018612.5,15907595.39,233830897.4,1157811408,1492.75,2232.45,1.159250707
2019/10/30,9182.855065,183.2770038,0.295330522,18021037.5,15935289.73,169991136.7,933497841.3,1490.15,2237.31,1.099223104
2019/10/31,9155.277299,182.4305672,0.294503367,18022700,15460313.8,145730105.2,1573437647,1506.4,2233.53,1.080918621
2019/11/1,9251.381293,183.3622677,0.29208591,18024137.5,15476389.78,160663136.9,2074156434,1509.85,2252.07,1.241092908
2019/11/2,9300.190838,182.9987688,0.295187406,18025975,16052149.36,107433320.9,736867493.4,#N/A,#N/A,0.989604157
2019/11/3,9209.638696,181.9070137,0.290583485,18027662.5,16402669.81,53740264.79,791930340.1,#N/A,#N/A,0.969651877
2019/11/4,9418.360131,186.0344328,0.299466586,18029675,15941423.77,47020646.32,1333487929,1509.2,2261.45,1.165071561
2019/11/5,9330.787223,189.2172514,0.301213697,18031475,17451427.1,103857828.9,2769186824,1504.6,2259.26,1.137513597
2019/11/6,9354.933382,191.5566607,0.310143146,18032825,15769410.01,97692940.89,1446365892,1488.55,2261.37,1.273832242
2019/11/7,9210.748222,186.7706224,0.290253377,18034475,15970955.44,78710164.83,1410260957,1484.1,2266.69,1.178781985
2019/11/8,8791.333935,184.0382231,0.276059991,18035187.5,14762408.04,73169474.05,1458241138,1466.85,2268.83,1.165534266
2019/11/9,8810.784562,184.9625798,0.279619692,18038200,16111246.62,159478900.2,1046596790,#N/A,#N/A,1.062813049
2019/11/10,9042.890723,189.0451047,0.279238665,18040012.5,18896479.03,40216982.81,364320564.2,#N/A,#N/A,0.829142916
2019/11/11,8713.20793,184.4188453,0.27395618,18040700,16881322.71,58075876.85,718863061.2,1465.5,2266.36,1.00362904
2019/11/12,8788.958143,186.5779264,0.271333751,18043525,14989182.4,99417730.88,865205529.8,1455,2270.01,1.034111785
2019/11/13,8766.729431,188.0333561,0.271663757,18045212.5,15067619.93,84092098.49,1486062566,1463.45,2268.33,1.155403252
2019/11/14,8645.435804,184.7664638,0.2678209,18046200,18779474.74,53278229.95,946450282.5,1467.65,2265.29,0.981337769
2019/11/15,8465.877889,179.9897891,0.26062643,18049462.5,17351278.97,62094349.52,1199132985,1465.6,2282.8,1.113353424
2019/11/16,8477.690243,182.2871172,0.261700876,18051425,15864379.2,102346506.7,461834641.9,#N/A,#N/A,1.171504054
2019/11/17,8505.161223,183.829806,0.263055365,18051725,16582477.3,27218439.49,342818350.3,#N/A,#N/A,1.108507481
2019/11/18,8183.533414,178.062372,0.252102787,18054762.5,14963381.52,42762607.28,1043917564,1458.4,2285.76,1.019047664
2019/11/19,8116.820673,175.4351999,0.253238545,18056975,15599060.26,98039358.97,923399726.1,1464.9,2284.85,1.143817435
2019/11/20,8076.55466,174.4097203,0.249681919,18057250,14807093.07,80797818.39,870969121.5,1475.7,2274.92,1.025924303
2019/11/21,7612.277488,160.7282969,0.242473209,18060125,13715760.95,62317220.55,1165992114,1468.9,2270.36,1.214479803
2019/11/22,7277.524273,149.7761625,0.230494881,18061850,12538677.98,152565570.4,1691710108,1471.3,2273.89,1.250728333
2019/11/23,7324.836179,152.3270563,0.234572148,18062787.5,16178363.03,283120965.8,1151153476,#N/A,#N/A,0.841518728
2019/11/24,6943.380656,141.5766195,0.221950024,18065650,11832812.58,74562140.93,544401075.4,#N/A,#N/A,0.875593328
2019/11/25,7139.044686,146.5622418,0.219294535,18067300,11205569.82,88831996.03,1313006695,1459.45,2290.65,1.076081424
2019/11/26,7165.43773,147.9428786,0.22079471,18068312.5,11167150.57,250687896.4,1179814702,1457.65,2294.78,1.254087262
2019/11/27,7526.863817,153.2483223,0.224691219,18070375,12848987.49,108471398.9,1513433741,1459.8,2302.67,1.185653101
2019/11/28,7436.336382,151.0103925,0.223939627,18072575,15917751.91,220499983,769525352.6,1457.55,2301.79,0.873442442
2019/11/29,7747.738042,154.256289,0.230274233,18073850,14142605.49,99775070.97,1078007992,1456.35,2292.26,1.055517757
2019/11/30,7556.193721,152.0162101,0.225977686,18075850,12281980.57,117995230.2,696535295.2,#N/A,#N/A,1.070562587
2019/12/1,7417.727206,151.3802234,0.225215972,18077425,12925726.37,78337203.77,410180206.4,#N/A,#N/A,0.870622964
2019/12/2,7318.312522,149.0527157,0.219572548,18079387.5,13446041.66,88571039.07,904057314.8,1457.5,2276.4,1.019306228
2019/12/3,7306.446233,147.4653691,0.219831694,18081412.5,14637722.11,71586469.67,1101171350,1470.4,2263.1,0.961583019
2019/12/4,7215.020345,145.6972447,0.21485697,18083400,15591131.4,50091304.5,1466498116,1475.85,2275.47,0.934351653
2019/12/5,7404.086795,148.0223999,0.22199205,18084900,13451289.42,142535673.5,829793365.2,1474.6,2278.63,1.018665179
2019/12/6,7534.208356,148.7001867,0.225743538,18087287.5,13603961.75,85470713.75,1235038810,1474.85,2296.39,1.059103821
2019/12/7,7512.061403,147.5151993,0.227673445,18089125,15286888.49,77922849.95,842686832.9,#N/A,#N/A,0.865809871
2019/12/8,7528.940269,150.8384208,0.229941661,18090425,13969510.4,34352533.79,307899861.8,#N/A,#N/A,0.83522775
2019/12/9,7340.227459,147.3754951,0.223955597,18092887.5,13970881.97,32114286.49,984541456.8,1463.6,2292.58,1.089033696
2019/12/10,7232.091784,145.6963601,0.222560028,18094737.5,13646564.11,108414489.5,1203358980,1464.45,2289.67,1.106342622
2019/12/11,7200.464446,143.1304047,0.220712135,18095925,12062018.83,66161513.24,960237277.3,1468.05,2295.02,1.195490902
2019/12/12,7192.849024,144.7342037,0.218249749,18097800,12076200.2,53833378,1259580435,1474.7,2309.36,1.095938008
2019/12/13,7244.90372,144.5997151,0.22021133,18099912.5,14060284.47,75073234.65,910737706,1470.6,2319.73,0.990434309
2019/12/14,7071.10709,141.8424428,0.216064724,18101437.5,13824044.96,52683167.62,455496984,#N/A,#N/A,0.902877417
2019/12/15,7111.28667,142.3045441,0.217225673,18103250,11126047.87,39393109.05,331461605.8,#N/A,#N/A,1.12013029
2019/12/16,6882.395795,132.3799811,0.205356033,18105250,14132643.71,35264356.59,880428472.3,1477.4,2337.45,1.038496834
2019/12/17,6608.96198,121.5059164,0.18218853,18106962.5,12121833.95,91191811.27,1699726139,1478.4,2336.62,1.314409858
2019/12/18,7284.625484,132.883688,0.195952032,18108537.5,11695182.78,106173720.2,1653840923,1478.9,2333.28,1.152717164
2019/12/19,7146.167638,127.8449477,0.188192782,18110662.5,14591652.02,208624105.2,1185600662,1474.4,2340.65,1.013370414
2019/12/20,7184.219172,128.2175628,0.195967154,18112500,14124384.46,92465911.44,1192218774,1476.9,2349.87,0.961809929
2019/12/21,7140.298011,127.0971411,0.19159585,18114987.5,15844785.32,55147309.67,484021776.7,#N/A,#N/A,0.756153597
2019/12/22,7479.402408,132.0604687,0.196406757,18116750,15337832.97,25368503.34,409093776.8,#N/A,#N/A,0.740650195
2019/12/23,7321.748724,127.8143106,0.189516669,18118012.5,13758030.76,72767893.27,1144871678,1483.95,2350.75,1.037491643
2019/12/24,7235.629084,127.6564459,0.190382002,18120212.5,11525831.91,121983509.7,770512475.8,1490.85,2351.84,1.111658016
2019/12/25,7191.174166,124.8810231,0.188458233,18121775,11634910.29,76336714.46,863528900.8,#N/A,2351.22,0.889324688
2019/12/26,7194.639758,125.3084299,0.188902094,18123550,15752637.61,39255636.02,783721256.3,#N/A,2360.21,0.837857802
2019/12/27,7237.150447,126.1816295,0.189660013,18125925,13514433.19,59760787.21,847107991.8,1510.6,2364.9,1.017240097
2019/12/28,7306.643308,128.0376017,0.193055785,18127712.5,13698700.74,71840951.38,480834303.8,#N/A,#N/A,0.889533174
2019/12/29,7391.578521,134.6392437,0.196707104,18129075,14317659.02,36039614.74,381265550.9,#N/A,#N/A,0.787269123
2019/12/30,7229.397101,131.2874667,0.19265193,18131512.5,15446347.04,46435451,956242180.5,1511.5,2353.25,0.944622572
2019/12/31,7167.395055,128.5110798,0.192421166,18133587.5,13152944.22,61748083.66,854423855.6,1523,2358.47,0.982280848
2020/1/1,7170.631869,129.9638753,0.192124072,18134600,15907075.79,47782090.7,278141982,#N/A,2358.48,0.643639402
2020/1/2,6946.825269,126.730877,0.186872726,18137575,12576131.22,28600968.86,692062815.9,1520.55,2375.94,1.012365064
2020/1/3,7315.30936,133.8007671,0.19284337,18139362.5,15705586.47,68282971.9,1721171458,1547.4,2363.12,0.910629562
2020/1/4,7343.164194,134.0503492,0.192609875,18140125,15650931.39,136870284.6,623052159.1,#N/A,#N/A,0.79468356
2020/1/5,7345.530692,134.9821771,0.194187073,18143562.5,15404396.62,50181826.92,355303880.3,#N/A,#N/A,0.790838368
2020/1/6,7765.797735,143.9888241,0.221597372,18145150,13051403.08,48177558.29,962060777.7,1576.85,2364.49,1.12761063
2020/1/7,8136.086842,143.2489557,0.213838205,18145662.5,17646229.3,114010548.1,1122651352,1566.5,2362.43,0.948405778
2020/1/8,8059.699529,140.872484,0.207679866,18149475,14890476.72,210649283.9,1185786690,1582.85,2366.93,1.063490894
2020/1/9,7817.136093,137.4736641,0.203291667,18151162.5,15730239.71,224003807.4,1557053629,1547.85,2379.85,1.044869879
2020/1/10,8129.81792,143.7894009,0.21137394,18153237.5,15541380.57,108323770.5,1280612805,1548.8,2377.62,1.120475946
2020/1/11,8032.005495,142.8460743,0.211923968,18155087.5,16893865.39,153599795.4,512234137.7,#N/A,#N/A,0.843840724
2020/1/12,8164.549993,145.447126,0.214637564,18156700,15625350.67,75103205.5,451843048.8,#N/A,#N/A,0.825020881
2020/1/13,8121.925668,143.9102222,0.211561704,18159000,14633330.08,39375157.85,881745942.1,1550.35,2388.25,0.981562832
2020/1/14,8830.167873,166.0479769,0.235544858,18160787.5,15748081.37,68769719.3,2900956207,1544.95,2388.5,1.21966529
2020/1/15,8811.448203,165.8537794,0.232875178,18162212.5,16792710.07,322001233.9,2458672965,1551.9,2392.06,1.065171907
2020/1/16,8718.686998,164.0529333,0.228639596,18164487.5,17478168.64,162415225.7,1325748764,1555.2,2406.17,0.983502176
2020/1/17,8912.541904,171.0344023,0.239171258,18166475,17783148.02,113463580,1542090152,1556.5,2415.51,0.968857566
2020/1/18,8928.180757,175.0749784,0.243778756,18167712.5,14834325.08,172392198.5,691951125.4,#N/A,#N/A,0.955057818
2020/1/19,8687.354837,166.7918224,0.235342975,18170125,16961771.12,73102474.8,604108398.9,#N/A,#N/A,0.874760193
2020/1/20,8636.258786,166.927411,0.233315006,18172075,16034934.29,171406582.8,1265736840,1559.25,2415.03,0.991580941
2020/1/21,8730.86756,169.1716687,0.237179382,18173850,16708344.24,78615695.32,897029395,1556.25,2409.29,0.999786242
2020/1/22,8647.900474,167.5452263,0.235723766,18174600,17310387.59,80118406.45,1252987750,1558.1,2410.23,1.058771763
2020/1/23,8366.384614,162.1565256,0.224993301,18177750,17169132.32,62159413.04,1402766346,1554.05,2406.14,1.039634667
2020/1/24,8423.390958,162.2475907,0.221598319,18179762.5,16478219.05,140040083.6,983478887.1,1561.85,2395.31,1.032869612
2020/1/25,8344.774569,160.5214552,0.219873276,18180137.5,17146239.27,103625698.7,372513968.7,#N/A,#N/A,0.853311744
2020/1/26,8573.87481,167.159113,0.230009511,18183700,15373871.85,49103693.89,375372747,#N/A,#N/A,0.825554923
2020/1/27,8901.959285,169.9343137,0.230733694,18185037.5,14226813.87,90541442.51,810082885.6,1583.45,2356.09,1.055952767
2020/1/28,9297.388318,175.2761885,0.23841689,18185650,16242549.01,157722446.3,1052472169,1579.6,2372.52,1.204786908
2020/1/29,9311.947544,174.6767767,0.235890714,18188862.5,18887556.28,187574422.5,1212895194,1571.2,2373.52,1.004575063
2020/1/30,9508.920965,184.256749,0.243981544,18190887.5,18922276.39,132156743.7,1703649922,1580.4,2372.01,1.007421212
2020/1/31,9357.284782,180.1636704,0.239021658,18191175,17040641.86,175049334.3,2215319754,1580.85,2342.41,1.109039125
2020/2/1,9381.886029,183.5625077,0.241220059,18194612.5,17858163.32,106765634.9,994556671,#N/A,#N/A,0.962483086
2020/2/2,9339.387063,188.3981085,0.25123562,18196500,16944231.59,36660829.43,610013826.8,#N/A,#N/A,1.012892266
2020/2/3,9279.812521,189.3416441,0.253731662,18196675,17467129.75,66403963.97,3506998581,1578.85,2351.45,1.190776919
2020/2/4,9161.627198,188.276666,0.265161831,18200037.5,15415016.36,90649388.57,1182655805,1571.2,2383.3,1.194789614
2020/2/5,9628.136776,205.1250879,0.278548194,18202237.5,17105098.6,90649388.57,3323586288,1552.2,2404.96,1.136838644
2020/2/6,9739.280436,212.8496427,0.28295737,18202187.5,17105098.6,163509451,3323586288,1564.75,2416.48,1.136838644
2020/2/7,9800.2794,222.8630797,0.279455267,18205112.5,17296713.61,152115909,1803840353,1568.3,2404.75,1.28319559
2020/2/8,9911.293408,223.9733796,0.278149162,18206875,17511947.95,87939405.49,1443920309,#N/A,#N/A,1.116522115
2020/2/9,10151.0832,228.4670531,0.282961982,18207725,19747647.26,75572303.93,744577606.6,#N/A,#N/A,0.951914072
2020/2/10,9872.361873,224.1398316,0.274013463,18210400,15671545.12,107419112.7,1655558310,1574.05,2413.1,1.199867254
2020/2/11,10272.22256,237.6495393,0.28204623,18212162.5,19051941.21,155424327.7,2306736287,1567.7,2421.26,1.25871225
2020/2/12,10360.13522,266.6494553,0.306004685,18213262.5,18763378.49,190105216.4,1870288291,1566.75,2434.95,1.1479745
2020/2/13,10235.49732,267.9400019,0.327404899,18215662.5,18474198.44,161983394,1903943551,1575,2429.89,1.229481901
2020/2/14,10361.61569,284.8306491,0.336339969,18217425,17892676.33,198094127.1,1546031521,1576.35,2431.37,1.090330081
2020/2/15,9911.724327,265.0338465,0.308330537,18218775,18294966.94,122708338.3,1109593959,#N/A,#N/A,1.09961007
2020/2/16,9952.046612,261.1286905,0.294496493,18220925,17801511.08,113915188.3,1638768688,#N/A,#N/A,0.93476688
2020/2/17,9683.079628,266.6082334,0.286633627,18223137.5,19823862.2,85454123.71,2253057178,1580.3,2430.69,1.024710815
2020/2/18,10195.30379,283.5649883,0.299387581,18224312.5,19007001.53,119040244.2,1513418379,1588.2,2421.47,1.122872727
2020/2/19,9636.002299,261.077341,0.277540139,18226662.5,18406770.34,138390971.2,1880304368,1609.5,2431.22,1.166272348
2020/2/20,9614.030122,258.631871,0.272111936,18228412.5,15368284.87,186474102,1635169613,1610.35,2420.21,1.2488265
2020/2/21,9701.797503,265.9094041,0.275403315,18229825,18886942.69,128769390.8,1133722529,1633.7,2402.8,1.067097604
2020/2/22,9675.249058,261.7633758,0.275078183,18231912.5,18051502.97,79370095.03,508369260.7,#N/A,#N/A,0.94437023
2020/2/23,9972.842423,274.9796476,0.283737275,18233662.5,17684305.82,34324865.79,737289757.9,#N/A,#N/A,0.909322887
2020/2/24,9648.007883,264.3671675,0.269130664,18235325,17377835.22,64282324.01,1060129347,1682.35,2330.75,1.141280163
2020/2/25,9344.28714,248.5371322,0.253574432,18237187.5,17822599.43,116289798.6,1088999982,1655.9,2269.42,1.064563583
2020/2/26,8798.888949,225.7065572,0.23100232,18238937.5,15629013.68,114160526.8,1306061365,1647.95,2258.62,1.163531007
2020/2/27,8779.029482,226.398922,0.237494419,18240850,16401715.33,206929921,2025910515,1646.6,2177.25,1.102625776
2020/2/28,8750.593446,228.6739185,0.237651279,18242875,17412081.06,147977055,1789999977,1626.35,2141.12,1.082665158
2020/2/29,8582.0903,220.1022942,0.231137771,18247000,16697791.75,123840827.8,1226689507,#N/A,#N/A,1.116271678
2020/3/1,8541.773894,218.6236686,0.227721574,18246350,16697791.75,70749037.38,549446378.7,#N/A,#N/A,1.116271678
2020/3/2,8906.214756,231.1949316,0.239228454,18249200,16697791.75,111268001.4,1346019715,1609.7,2212.38,1.116271678
2020/3/3,8768.810614,224.28357,0.234453823,18250612.5,17037037.23,111268001.4,1346019715,1599.05,2179.48,1.144225732
2020/3/4,8756.369572,224.1560268,0.234502255,18251875,18948989.97,85149525.73,1344613313,1644.8,2243.09,1.226066102
2020/3/5,9062.615803,227.8136058,0.238954871,18254612.5,18562608.98,70042032.86,1347117309,1647.45,2192.35,0.999121178
2020/3/6,9147.085059,244.330236,0.24429203,18256662.5,18084440.76,122314466.7,1586746059,1687,2149.29,1.073488897
2020/3/7,8898.306957,238.0598526,0.236870169,18257412.5,18200369.58,83522225.99,714006122.1,#N/A,#N/A,0.90962293
2020/3/8,8109.614541,202.765955,0.20598043,18260562.5,17385259.26,59230883.03,750461852.2,#N/A,#N/A,0.869396677
2020/3/9,7896.38532,200.1511011,0.2085101,18262525,15003719.04,149933311.5,2012070399,1676.6,1995.22,1.14787998
2020/3/10,7909.927875,200.8510905,0.211695133,18262925,13309094.53,223121982.1,1642231325,1657.4,2051.96,1.299547803
2020/3/11,7939.341335,194.2360094,0.208072259,18265612.5,11906436.35,155835851.3,1574744357,1662.5,1972.04,1.20830879
2020/3/12,4959.313414,110.3282016,0.139909505,18267562.5,13544827.88,130840913.4,3596290367,1636.65,1776.52,1.235116702
2020/3/13,5627.692388,134.7599857,0.160842008,18268462.5,8634486.982,574694714.8,2755019579,1588.15,1881.64,1.296698272
2020/3/14,5145.172506,122.0781513,0.145098791,18270550,8986521.226,684475988.7,1169201201,#N/A,#N/A,1.274480383
2020/3/15,5358.610663,123.7547341,0.152946224,18272150,8103100.664,158994389.6,691118819.7,#N/A,#N/A,1.113644857
