Date,Value
2021/6/5,18727700
2021/6/6,18728506.25
2021/6/7,18729456.25
2021/6/8,18730256.25
2021/6/9,18731031.25
2021/6/10,18731862.5
2021/6/11,18732506.25
2021/6/12,18733218.75
2021/6/13,18734081.25
2021/6/14,18735087.5
2021/6/15,18735756.25
2021/6/16,18736612.5
2021/6/17,18737293.75
2021/6/18,18738181.25
2021/6/19,18738731.25
2021/6/20,18739381.25
2021/6/21,18740043.75
2021/6/22,18740618.75
2021/6/23,18741268.75
2021/6/24,18741987.5
2021/6/25,18742675
2021/6/26,18743156.25
2021/6/27,18743500
2021/6/28,18744087.5
2021/6/29,18744662.5
2021/6/30,18745206.25
2021/7/1,18745775
2021/7/2,18746512.5
2021/7/3,18747300
2021/7/4,18748031.25
2021/7/5,18748831.25
2021/7/6,18749743.75
2021/7/7,18750381.25
2021/7/8,18751337.5
2021/7/9,18752043.75
2021/7/10,18753150
2021/7/11,18753800
2021/7/12,18754662.5
2021/7/13,18755612.5
2021/7/14,18756637.5
2021/7/15,18757450
2021/7/16,18758331.25
2021/7/17,18759112.5
2021/7/18,18760012.5
2021/7/19,18761075
2021/7/20,18761875
2021/7/21,18762756.25
2021/7/22,18763737.5
2021/7/23,18764675
2021/7/24,18765581.25
2021/7/25,18766506.25
2021/7/26,18767550
2021/7/27,18768506.25
2021/7/28,18769581.25
2021/7/29,18770468.75
2021/7/30,18771487.5
2021/7/31,18772612.5
2021/8/1,18773418.75
2021/8/2,18774400
2021/8/3,18775568.75
2021/8/4,18776237.5
2021/8/5,18777431.25
2021/8/6,18778287.5
2021/8/7,18779468.75
2021/8/8,18780450
2021/8/9,18781331.25
2021/8/10,18782400
2021/8/11,18783162.5
2021/8/12,18784106.25
2021/8/13,18785106.25
2021/8/14,18786193.75
2021/8/15,18787275
2021/8/16,18788187.5
2021/8/17,18789387.5
2021/8/18,18790231.25
2021/8/19,18791206.25
2021/8/20,18792137.5
2021/8/21,18793150
2021/8/22,18794256.25
2021/8/23,18795500
2021/8/24,18796518.75
2021/8/25,18797431.25
2021/8/26,18798231.25
2021/8/27,18799162.5
2021/8/28,18800125
2021/8/29,18801018.75
2021/8/30,18802050
2021/8/31,18802887.5
2021/9/1,18803762.5
2021/9/2,18804693.75
2021/9/3,18805562.5
2021/9/4,18806531.25
2021/9/5,18807462.5
2021/9/6,18808675
2021/9/7,18809543.75
2021/9/8,18810381.25
2021/9/9,18811393.75
2021/9/10,18812268.75
2021/9/11,18813025
2021/9/12,18814000
2021/9/13,18815112.5
2021/9/14,18816150
2021/9/15,18816862.5
2021/9/16,18817750
2021/9/17,18818662.5
2021/9/18,18819693.75
2021/9/19,18820581.25
2021/9/20,18821650
2021/9/21,18822468.75
2021/9/22,18823393.75
2021/9/23,18824337.5
2021/9/24,18825356.25
2021/9/25,18826237.5
2021/9/26,18827000
2021/9/27,18828000
2021/9/28,18829068.75
2021/9/29,18829787.5
2021/9/30,18830775
2021/10/1,18831637.5
2021/10/2,18832881.25
2021/10/3,18833825
2021/10/4,18834831.25
2021/10/5,18835937.5
2021/10/6,18836606.25
2021/10/7,18837475
2021/10/8,18838187.5
2021/10/9,18839218.75
2021/10/10,18840143.75
2021/10/11,18841081.25
2021/10/12,18842050
2021/10/13,18843025
2021/10/14,18843787.5
2021/10/15,18844787.5
2021/10/16,18845681.25
2021/10/17,18846493.75
2021/10/18,18847556.25
2021/10/19,18848587.5
2021/10/20,18849312.5
2021/10/21,18850262.5
2021/10/22,18851393.75
2021/10/23,18852231.25
2021/10/24,18853293.75
2021/10/25,18854418.75
2021/10/26,18855331.25
2021/10/27,18856256.25
2021/10/28,18857250
2021/10/29,18858293.75
2021/10/30,18859168.75
2021/10/31,18860162.5
2021/11/1,18861050
2021/11/2,18862000
2021/11/3,18863131.25
2021/11/4,18863981.25
2021/11/5,18864912.5
2021/11/6,18865831.25
2021/11/7,18866750
2021/11/8,18867750
2021/11/9,18868612.5
2021/11/10,18869487.5
2021/11/11,18870425
2021/11/12,18871425
2021/11/13,18872412.5
2021/11/14,18873250
2021/11/15,18874325
2021/11/16,18875168.75
2021/11/17,18876225
2021/11/18,18877087.5
2021/11/19,18878006.25
2021/11/20,18878856.25
2021/11/21,18879612.5
2021/11/22,18880543.75
2021/11/23,18881287.5
2021/11/24,18882256.25
2021/11/25,18883181.25
2021/11/26,18883887.5
2021/11/27,18884837.5
2021/11/28,18885650
2021/11/29,18886631.25
2021/11/30,18887531.25
2021/12/1,18888425
2021/12/2,18889275
2021/12/3,18890437.5
2021/12/4,18891325
2021/12/5,18892412.5
2021/12/6,18893437.5
2021/12/7,18894293.75
2021/12/8,18895331.25
2021/12/9,18896518.75
2021/12/10,18897425
2021/12/11,18898300
2021/12/12,18899175
2021/12/13,18900050
2021/12/14,18901143.75
