Date,Value
2021/8/16,47962042.26
2021/8/17,51238797.93
2021/8/18,38733931.86
2021/8/19,44064382.99
2021/8/20,48449546.19
2021/8/21,52705962.51
2021/8/22,50723143.43
2021/8/23,62783444.84
2021/8/24,48446097.44
2021/8/25,48840322.24
2021/8/26,44344740.94
2021/8/27,44045251.7
2021/8/28,43653820.95
2021/8/29,48550300.1
2021/8/30,41207632.5
2021/8/31,43189750.75
2021/9/1,41665458.82
2021/9/2,47307177.3
2021/9/3,47116728.86
2021/9/4,49149539.31
2021/9/5,52134864.52
2021/9/6,57266555.77
2021/9/7,50271634.78
2021/9/8,41770433.46
2021/9/9,40368816.13
2021/9/10,39761194.03
2021/9/11,42455401.02
2021/9/12,42869858.34
2021/9/13,45344744.03
2021/9/14,49469863.81
2021/9/15,43026873.4
2021/9/16,41447857.66
2021/9/17,45000740.71
2021/9/18,47817679.6
2021/9/19,48131991.96
2021/9/20,46493150.41
2021/9/21,33328734.04
2021/9/22,36087715.34
2021/9/23,46022168.08
2021/9/24,40572791.53
2021/9/25,38679199.26
2021/9/26,38084247.82
2021/9/27,43218816.61
2021/9/28,40399023.49
2021/9/29,34503900.23
2021/9/30,46789306.05
2021/10/1,40884975.74
2021/10/2,56739068.28
2021/10/3,45436120.54
2021/10/4,47639372.83
2021/10/5,52076953.34
2021/10/6,43942894.7
2021/10/7,49405388.01
2021/10/8,41966394.78
2021/10/9,52134455.44
2021/10/10,55625852.15
2021/10/11,52898159.5
2021/10/12,48626582.28
2021/10/13,60196305.45
2021/10/14,51775839.06
2021/10/15,54670343.84
2021/10/16,51917022.71
2021/10/17,61555796.56
2021/10/18,58173901.82
2021/10/19,61804734.86
2021/10/20,61742492.21
2021/10/21,60807152.15
2021/10/22,63205405.9
2021/10/23,56004608.35
2021/10/24,58596760.65
2021/10/25,74417752.59
2021/10/26,59364122.89
2021/10/27,59080371.71
2021/10/28,58309865.55
2021/10/29,68395070.24
2021/10/30,60386548.97
2021/10/31,53663037.31
2021/11/1,57638512.19
2021/11/2,62861190.13
2021/11/3,64240988.99
2021/11/4,56277841.55
2021/11/5,60649721.92
2021/11/6,59379244.68
2021/11/7,60030049.95
2021/11/8,57270493.49
2021/11/9,65840419.26
2021/11/10,63548112.52
2021/11/11,65183349.25
2021/11/12,57924016.81
2021/11/13,62698179.56
2021/11/14,65428799.07
2021/11/15,63153343.38
2021/11/16,58617039.19
2021/11/17,56531418.52
2021/11/18,53828907.24
2021/11/19,49667132.61
2021/11/20,53936028.21
2021/11/21,50108593.38
2021/11/22,51325923.63
2021/11/23,48326099.81
2021/11/24,57141084.07
2021/11/25,48130860.02
2021/11/26,46589569.53
2021/11/27,49251516.2
2021/11/28,47788162.45
2021/11/29,52131631.56
2021/11/30,48794504.36
2021/12/1,50326073.91
2021/12/2,56025370.8
2021/12/3,60163624.38
2021/12/4,48318140.2
2021/12/5,52043857.44
2021/12/6,53085916.58
2021/12/7,49684990.71
2021/12/8,53150535.42
2021/12/9,50546267.61
2021/12/10,47537565.14
